9.8300
9.5999
8.9900
8.1700
7.8999
7.4500
6.5200
6.0999
5.1999
4.9400
4.6999
4.6200
3.6500
3.4600
3.1999
2.1900
2.1599
1.7912
1.7878
1.7836
1.7732
1.7506
1.7453
1.7154
1.7053
1.6911
1.6665
1.6531
1.6446
1.5832
1.5524
1.517
1.4963
1.4772
1.4527
1.3904
1.3647
1.3314
1.3009
1.2964
1.2786
1.2777
1.2695
1.1987
1.1974
1.1886
1.186
1.1826
1.1653
1.148
1.1158
1.1113
1.0684
1.0657
1.0556
1.0545
1.0514
1.0454
1.0412
1.0356
1.0173
1.0168
1.0121
1.0039
1.0018
.97920
.9702
.96900
.96280
.95319
.95210
.94870
.94389
.93660
.93510
.88640
.8618
.8487
.84840
.84019
.836
.8352
.8116
.80819
.8035
.77990
.7422
.73840
.7087
.70769
.7067
.70319
.70210
.69410
.6839
.66659
.6632
.66039
.63589
.6297
.62720
.61050
.6099
.58440
.56889
.56450
.56030
.5566
.54930
.54470
.54350
.53089
.51950
.5152
.5047
.50390
.4894
.47820
.4581
.4497
.445
.43970
.43880
.4363
.4298
.42109
.41720
.4099
.4055
.40279
.39280
.3705
.3584
.3566
0.344
.33810
.3355
.33510
.33300
.3323
.32990
.3028
.29830
.29200
.2912
.2803
.27710
.27622
0.271
.2659
0.257
0.251
.2502
.24920
.2441
.23980
0.238
.23700
.22660
.22139
.2149
.21240
.21069
.1996
.1755
.16799
0.158
.15770
.1326
.1281
.12079
.11970
.11640
.10590
0.104
.0495
.0489
.0373
0.0250001
.0202
-0.00300002
-.0270
-0.03
-.0357
-.0358
-.0366
-.0419
-0.0439999
-.0698
-0.079
-.0812
-.1027
-.1091
-.1094
-.1145
-.116
-.1203
-.1257
-.1319
-.1435
-.1445
-0.146
-.1575
-.16
-.1639
-.1678
-.1811
-.1813
-.1897
-0.194
-.195
-.1987
-.2021
-.2034
-.2093
-0.211
-.2151
-.2194
-.2238
-.2258
-.2281
-0.23
-.2356
-.2428
-.2483
-.2535
-.2603
-.2696
-.2699
-.2775
-0.279
-.2888
-.2965
-0.299
-.3031
-0.305
-0.306
-.3096
-0.316
-.3250
-.3282
-.3326
-.333
-.334
-.3386
-0.342
-0.345
-.3528
-0.353
-.3627
-.3743
-.3752
-.3757
-0.38
-.3809
-.3881
-.3965
-.3998
-0.409
-.4099
-.4128
-.4170
-.4194
-0.425
-.4371
-.4474
-.4486
-.4593
-.4664
-.4786
-.4893
-0.493
-0.498
-.5014
-0.504
-.5138
-0.518
-.5215
-.5256
-.5284
-.5366
-.5455
-.5487
-.5652
-.5652
-.5733
-.5739
-.5825
-.5842
-0.591
-0.597
-.6047
-.6056
-.608
-.612
-.6162
-.6186
-.6192
-0.622
-.6261
-.6266
-.6270
-.6277
-.6415
-.6458
-.6535
-0.654
-.658
-.6618
-.6626
-.6648
-0.666
-0.666
-.6737
-.6741
-.6787
-.6814
-.6966
-.7050
-.7075
-.7119
-0.719
-.7196
-.7346
-.7358
-.7472
-.7504
-.7710
-0.772
-.7764
-.7776
-.7816
-.7818
-.7844
-0.794
-.7962
-0.801
-.8016
-.8026
-.814
-.8190
-.83
-.8315
-0.84
-.8428
-.8429
-.8441
-0.845
-.8468
-.8557
-.8572
-.8636
-.8746
-0.876
-0.884
-0.884
-.8908
-.895
-.9029
-.9043
-0.91
-.95
-0.95
-0.956
-0.964
-.9664
-.9685
-.9718
-0.98
-.9864
-.9868
-.9942
-0.997
-1.003
-1.007
-1.008
-1.010
-1.024
-1.029
-1.032
-1.033
-1.047
-1.049
-1.049
-1.051
-1.051
-1.056
-1.058
-1.069
-1.076
-1.077
-1.077
-1.077
-1.077
-1.083
-1.088
-1.089
-1.091
-1.092
-1.094
-1.095
-1.103
-1.103
-1.114
-1.124
-1.127
-1.130
-1.132
-1.140
-1.144
-1.146
-1.149
-1.152
-1.154
-1.161
-1.162
-1.181
-1.206
-1.228
-1.248
-1.253
-1.255
-1.256
-1.258
-1.281
-1.282
-1.284
-1.295
-1.298
-1.298
-1.299
-1.301
-1.306
-1.31
-1.319
-1.322
-1.342
-1.357
-1.390
-1.419
-1.419
-1.421
-1.426
-1.430
-1.443
-1.448
-1.515
-1.529
-1.543
-1.548
-1.558
-1.596
-1.596
-1.606
-1.607
-1.626
-1.631
-1.646
-1.679
-1.693
-1.703
-1.716
-1.73
-1.741
-1.759
-1.777
-1.818
-1.835
-1.848
-1.855
-1.857
-1.891
-1.904
-1.911
-1.945
-1.953
-1.988
-2.021
-2.043
-2.044
-2.062
-2.084
-2.086
-2.089
-2.154
-2.188
-2.26
-2.286
-2.471
-2.494
-2.529
-2.617
-2.655
-2.676
-2.747
-2.834
-2.962
-2.999
-2.999
-4.599
-7.140
-8.019
-8.050
