Sens Factor =-.5487dB, SERNO: 5724.tx
10.054	-6.2672
10.179	-6.0898
10.306	-5.9157
10.434	-5.7448
10.564	-5.5770
10.696	-5.4124
10.829	-5.2508
10.964	-5.0923
11.1	-4.9369
11.238	-4.7845
11.378	-4.6350
11.52	-4.4884
11.663	-4.3448
11.809	-4.2040
11.956	-4.0660
12.104	-3.9310
12.255	-3.7986
12.408	-3.6689
12.562	-3.5421
12.718	-3.4179
12.877	-3.2962
13.037	-3.1773
13.199	-3.0609
13.364	-2.9470
13.53	-2.8356
13.698	-2.7268
13.869	-2.6204
14.042	-2.5163
14.216	-2.4148
14.393	-2.3156
14.573	-2.2185
14.754	-2.1239
14.938	-2.0315
15.124	-1.9414
15.312	-1.8534
15.503	-1.7676
15.696	-1.6839
15.891	-1.6023
16.089	-1.5228
16.289	-1.4453
16.492	-1.3698
16.697	-1.2963
16.905	-1.2247
17.115	-1.1551
17.328	-1.0872
17.544	-1.0212
17.763	-0.9570
17.984	-0.8946
18.208	-0.8340
18.434	-0.7750
18.664	-0.7177
18.896	-0.6621
19.131	-0.6081
19.369	-0.5557
19.611	-0.5047
19.855	-0.4554
20.102	-0.4075
20.352	-0.3610
20.605	-0.3160
20.862	-0.2724
21.122	-0.2301
21.385	-0.1891
21.651	-0.1494
21.92	-0.1110
22.193	-0.0738
22.47	-0.0378
22.749	-0.0030
23.032	0.0307
23.319	0.0634
23.609	0.0949
23.903	0.1254
24.201	0.1550
24.502	0.1835
24.807	0.2111
25.116	0.2378
25.429	0.2637
25.745	0.2887
26.066	0.3129
26.39	0.3363
26.719	0.3590
27.051	0.3810
27.388	0.4023
27.729	0.4230
28.074	0.4430
28.424	0.4625
28.778	0.4814
29.136	0.4998
29.499	0.5177
29.866	0.5352
30.238	0.5522
30.614	0.5689
30.995	0.5852
31.381	0.6012
31.772	0.6169
32.167	0.6323
32.568	0.6475
32.973	0.6625
33.383	0.6773
33.799	0.6921
34.22	0.7067
34.646	0.7213
35.077	0.7358
35.514	0.7501
35.956	0.7644
36.403	0.7788
36.857	0.7935
37.315	0.8084
37.78	0.8235
38.25	0.8381
38.726	0.8520
39.209	0.8645
39.697	0.8748
40.191	0.8824
40.691	0.8867
41.198	0.8872
41.711	0.8837
42.23	0.8763
42.756	0.8653
43.288	0.8513
43.827	0.8350
44.372	0.8173
44.925	0.7984
45.484	0.7789
46.05	0.7587
46.623	0.7382
47.204	0.7177
47.791	0.6972
48.386	0.6770
48.989	0.6573
49.599	0.6383
50.216	0.6200
50.841	0.6027
51.474	0.5869
52.115	0.5730
52.764	0.5618
53.42	0.5538
54.085	0.5496
54.759	0.5499
55.44	0.5548
56.131	0.5642
56.829	0.5775
57.537	0.5938
58.253	0.6116
58.978	0.6302
59.712	0.6489
60.456	0.6677
61.208	0.6862
61.97	0.7045
62.742	0.7223
63.523	0.7401
64.314	0.7578
65.114	0.7760
65.925	0.7950
66.745	0.8152
67.576	0.8371
68.418	0.8609
69.269	0.8870
70.132	0.9153
71.005	0.9454
71.889	0.9770
72.784	1.0095
73.69	1.0422
74.607	1.0751
75.536	1.1078
76.476	1.1402
77.428	1.1719
78.392	1.2025
79.368	1.2320
80.356	1.2602
81.356	1.2871
82.369	1.3129
83.394	1.3377
84.433	1.3611
85.484	1.3826
86.548	1.4018
87.625	1.4180
88.716	1.4302
89.82	1.4377
90.939	1.4400
92.071	1.4370
93.217	1.4287
94.377	1.4159
95.552	1.3996
96.742	1.3814
97.946	1.3623
99.165	1.3428
100.4	1.3232
101.65	1.3035
102.915	1.2836
104.196	1.2635
105.493	1.2430
106.806	1.2216
108.136	1.1996
109.482	1.1781
110.845	1.1572
112.225	1.1367
113.622	1.1172
115.037	1.0993
116.469	1.0829
117.919	1.0679
119.386	1.0534
120.873	1.0390
122.377	1.0241
123.901	1.0084
125.443	0.9917
127.005	0.9744
128.586	0.9569
130.187	0.9396
131.807	0.9225
133.448	0.9056
135.109	0.8886
136.791	0.8712
138.494	0.8530
140.218	0.8342
141.964	0.8146
143.731	0.7942
145.52	0.7730
147.332	0.7514
149.166	0.7296
151.023	0.7078
152.903	0.6864
154.806	0.6654
156.734	0.6447
158.685	0.6241
160.66	0.6032
162.66	0.5814
164.685	0.5587
