Sens Factor =.54350dB, SERNO: 5848.tx
"Auto-generated 90-degree calibration file"
10.054	-8.6414
10.179	-8.4498
10.306	-8.2612
10.434	-8.0759
10.564	-7.8938
10.696	-7.7146
10.829	-7.5387
10.964	-7.3658
11.100	-7.1961
11.238	-7.0293
11.378	-6.8654
11.520	-6.7044
11.663	-6.5464
11.809	-6.3911
11.956	-6.2387
12.104	-6.0894
12.255	-5.9426
12.408	-5.7985
12.562	-5.6573
12.718	-5.5187
12.877	-5.3826
13.037	-5.2493
13.199	-5.1185
13.364	-4.9901
13.530	-4.8645
13.698	-4.7413
13.869	-4.6204
14.042	-4.5020
14.216	-4.3861
14.393	-4.2724
14.573	-4.1610
14.754	-4.0520
14.938	-3.9452
15.124	-3.8406
15.312	-3.7383
15.503	-3.6380
15.696	-3.5400
15.891	-3.4440
16.089	-3.3501
16.289	-3.2583
16.492	-3.1683
16.697	-3.0805
16.905	-2.9945
17.115	-2.9104
17.328	-2.8282
17.544	-2.7478
17.763	-2.6692
17.984	-2.5924
18.208	-2.5173
18.434	-2.4440
18.664	-2.3723
18.896	-2.3023
19.131	-2.2339
19.369	-2.1671
19.611	-2.1017
19.855	-2.0380
20.102	-1.9757
20.352	-1.9149
20.605	-1.8555
20.862	-1.7974
21.122	-1.7407
21.385	-1.6853
21.651	-1.6313
21.920	-1.5785
22.193	-1.5269
22.470	-1.4764
22.749	-1.4273
23.032	-1.3792
23.319	-1.3322
23.609	-1.2862
23.903	-1.2413
24.201	-1.1974
24.502	-1.1544
24.807	-1.1124
25.116	-1.0713
25.429	-1.0310
25.745	-0.9917
26.066	-0.9530
26.390	-0.9153
26.719	-0.8781
27.051	-0.8418
27.388	-0.8061
27.729	-0.7710
28.074	-0.7366
28.424	-0.7027
28.778	-0.6694
29.136	-0.6366
29.499	-0.6043
29.866	-0.5725
30.238	-0.5410
30.614	-0.5100
30.995	-0.4793
31.381	-0.4489
31.772	-0.4188
32.167	-0.3890
32.568	-0.3594
32.973	-0.3300
33.383	-0.3008
33.799	-0.2716
34.220	-0.2426
34.646	-0.2136
35.077	-0.1847
35.514	-0.1553
35.956	-0.1261
36.403	-0.0973
36.857	-0.0686
37.315	-0.0401
37.780	-0.0117
38.250	0.0168
38.726	0.0454
39.209	0.0742
39.697	0.1032
40.191	0.1324
40.691	0.1619
41.198	0.1917
41.711	0.2217
42.230	0.2517
42.756	0.2814
43.288	0.3107
43.827	0.3390
44.372	0.3659
44.925	0.3911
45.484	0.4141
46.050	0.4347
46.623	0.4526
47.204	0.4681
47.791	0.4810
48.386	0.4918
48.989	0.5004
49.599	0.5072
50.216	0.5125
50.841	0.5166
51.474	0.5202
52.115	0.5242
52.764	0.5293
53.420	0.5364
54.085	0.5463
54.759	0.5595
55.440	0.5761
56.131	0.5959
56.829	0.6184
57.537	0.6427
58.253	0.6682
58.978	0.6943
59.712	0.7204
60.456	0.7461
61.208	0.7711
61.970	0.7951
62.742	0.8180
63.523	0.8395
64.314	0.8595
65.114	0.8776
65.925	0.8936
66.745	0.9073
67.576	0.9184
68.418	0.9270
69.269	0.9331
70.132	0.9369
71.005	0.9388
71.889	0.9392
72.784	0.9388
73.690	0.9380
74.607	0.9375
75.536	0.9377
76.476	0.9390
77.428	0.9416
78.392	0.9455
79.368	0.9506
80.356	0.9568
81.356	0.9640
82.369	0.9717
83.394	0.9798
84.433	0.9879
85.484	0.9953
86.548	1.0013
87.625	1.0051
88.716	1.0061
89.820	1.0035
90.939	0.9969
92.071	0.9863
93.217	0.9719
94.377	0.9546
95.552	0.9351
96.742	0.9141
97.946	0.8922
99.165	0.8700
100.400	0.8480
101.650	0.8264
102.915	0.8057
104.196	0.7860
105.493	0.7678
106.806	0.7512
108.136	0.7364
109.482	0.7232
110.845	0.7116
112.225	0.7018
113.622	0.6938
115.037	0.6875
116.469	0.6830
117.919	0.6799
119.386	0.6780
120.873	0.6769
122.377	0.6765
123.901	0.6764
125.443	0.6765
127.005	0.6766
128.586	0.6765
130.187	0.6762
131.807	0.6757
133.448	0.6749
135.109	0.6741
136.791	0.6731
138.494	0.6722
140.218	0.6714
141.964	0.6706
143.731	0.6699
145.520	0.6692
147.332	0.6683
149.166	0.6674
151.023	0.6664
152.903	0.6654
154.806	0.6645
156.734	0.6637
158.685	0.6630
160.660	0.6624
162.660	0.6621
164.685	0.6619
166.735	0.6616
168.811	0.6612
170.912	0.6605
173.040	0.6593
175.194	0.6576
177.375	0.6548
179.583	0.6512
181.819	0.6468
184.082	0.6419
186.374	0.6363
188.694	0.6302
191.043	0.6235
193.421	0.6165
195.829	0.6091
198.267	0.6014
200.735	0.5937
203.234	0.5858
205.764	0.5776
208.325	0.5691
210.919	0.5605
213.544	0.5517
216.203	0.5427
218.894	0.5341
221.619	0.5258
224.378	0.5177
227.171	0.5099
229.999	0.5021
232.862	0.4945
235.761	0.4869
238.696	0.4793
241.668	0.4718
244.676	0.4642
247.722	0.4564
250.806	0.4485
253.928	0.4403
257.089	0.4318
260.290	0.4227
263.530	0.4131
266.810	0.4029
270.132	0.3920
273.495	0.3807
276.899	0.3690
280.346	0.3574
283.836	0.3458
287.370	0.3341
290.947	0.3224
294.569	0.3108
298.236	0.2993
301.949	0.2877
305.708	0.2762
309.513	0.2643
313.366	0.2521
317.267	0.2395
321.217	0.2267
325.216	0.2137
329.264	0.2007
333.363	0.1881
337.513	0.1763
341.715	0.1657
345.969	0.1563
350.276	0.1478
354.636	0.1402
359.051	0.1328
363.521	0.1247
368.046	0.1156
372.628	0.1055
377.266	0.0944
381.963	0.0827
386.718	0.0713
391.532	0.0609
396.406	0.0522
401.341	0.0453
406.337	0.0392
411.395	0.0331
416.517	0.0273
421.702	0.0217
426.951	0.0165
432.266	0.0118
437.648	0.0075
443.096	0.0037
448.612	0.0001
454.196	-0.0031
459.851	-0.0062
465.575	-0.0094
471.371	-0.0126
477.239	-0.0157
483.180	-0.0188
489.195	-0.0216
495.285	-0.0241
501.450	-0.0261
507.693	-0.0276
514.013	-0.0285
520.412	-0.0287
526.890	-0.0284
533.449	-0.0277
540.090	-0.0268
546.814	-0.0259
553.621	-0.0255
560.513	-0.0256
567.490	-0.0266
574.555	-0.0282
581.707	-0.0303
588.949	-0.0326
596.281	-0.0345
603.703	-0.0359
611.219	-0.0363
618.828	-0.0359
626.531	-0.0346
634.331	-0.0327
642.228	-0.0309
650.222	-0.0300
658.317	-0.0305
666.512	-0.0322
674.809	-0.0341
683.210	-0.0353
691.715	-0.0358
700.326	-0.0359
709.044	-0.0355
717.871	-0.0350
726.807	-0.0345
735.855	-0.0340
745.016	-0.0335
754.290	-0.0331
763.680	-0.0329
773.187	-0.0331
782.812	-0.0333
792.557	-0.0335
802.424	-0.0339
812.413	-0.0344
822.526	-0.0353
832.766	-0.0364
843.133	-0.0376
853.629	-0.0392
864.255	-0.0413
875.014	-0.0437
885.907	-0.0467
896.935	-0.0502
908.101	-0.0541
919.406	-0.0586
930.851	-0.0633
942.439	-0.0686
954.171	-0.0742
966.049	-0.0804
978.076	-0.0869
990.251	-0.0937
1002.579	-0.1008
1015.060	-0.1081
1027.696	-0.1156
1040.489	-0.1232
1053.442	-0.1305
1066.556	-0.1378
1079.833	-0.1447
1093.276	-0.1514
1106.886	-0.1583
1120.665	-0.1651
1134.616	-0.1723
1148.741	-0.1795
1163.041	-0.1871
1177.519	-0.1948
1192.178	-0.2024
1207.019	-0.2099
1222.045	-0.2174
1237.258	-0.2247
1252.660	-0.2315
1268.254	-0.2381
1284.042	-0.2443
1300.027	-0.2502
1316.211	-0.2558
1332.596	-0.2613
1349.185	-0.2664
1365.981	-0.2719
1382.985	-0.2771
1400.202	-0.2821
1417.633	-0.2867
1435.280	-0.2907
1453.148	-0.2943
1471.238	-0.2971
1489.553	-0.2991
1508.096	-0.3006
1526.870	-0.3016
1545.877	-0.3023
1565.121	-0.3028
1584.605	-0.3033
1604.332	-0.3037
1624.303	-0.3044
1644.524	-0.3051
1664.996	-0.3059
1685.723	-0.3065
1706.708	-0.3071
1727.955	-0.3082
1749.466	-0.3094
1771.244	-0.3106
1793.294	-0.3121
1815.618	-0.3137
1838.221	-0.3152
1861.104	-0.3169
1884.272	-0.3185
1907.729	-0.3202
1931.478	-0.3225
1955.523	-0.3248
1979.866	-0.3268
2004.513	-0.3284
2029.467	-0.3296
2054.731	-0.3303
2080.310	-0.3306
2106.207	-0.3307
2132.427	-0.3304
2158.973	-0.3302
2185.849	-0.3297
2213.060	-0.3290
2240.610	-0.3279
2268.503	-0.3267
2296.743	-0.3249
2325.334	-0.3228
2354.282	-0.3210
2383.590	-0.3195
2413.262	-0.3183
2443.305	-0.3175
2473.721	-0.3168
2504.515	-0.3161
2535.693	-0.3152
2567.260	-0.3141
2599.219	-0.3128
2631.576	-0.3112
2664.335	-0.3094
2697.503	-0.3072
2731.084	-0.3048
2765.082	-0.3020
2799.504	-0.2991
2834.354	-0.2961
2869.638	-0.2930
2905.362	-0.2905
2941.530	-0.2881
2978.148	-0.2856
3015.222	-0.2832
3052.758	-0.2807
3090.761	-0.2783
3129.237	-0.2757
3168.192	-0.2730
3207.632	-0.2703
3247.563	-0.2678
3287.991	-0.2658
3328.923	-0.2640
3370.364	-0.2624
3412.320	-0.2610
3454.799	-0.2597
3497.807	-0.2585
3541.351	-0.2573
3585.436	-0.2561
3630.070	-0.2550
3675.260	-0.2538
3721.012	-0.2526
3767.334	-0.2513
3814.233	-0.2497
3861.715	-0.2480
3909.789	-0.2463
3958.460	-0.2445
4007.738	-0.2429
4057.630	-0.2417
4108.142	-0.2416
4159.283	-0.2418
4211.061	-0.2423
4263.483	-0.2431
4316.559	-0.2439
4370.294	-0.2444
4424.699	-0.2448
4479.781	-0.2450
4535.548	-0.2449
4592.010	-0.2449
4649.175	-0.2452
4707.051	-0.2456
4765.648	-0.2464
4824.975	-0.2477
4885.039	-0.2510
4945.852	-0.2553
5007.421	-0.2603
5069.757	-0.2664
5132.870	-0.2739
5196.768	-0.2839
5261.460	-0.2956
5326.959	-0.3092
5393.273	-0.3248
5460.413	-0.3426
5528.388	-0.3627
5597.209	-0.3853
5666.887	-0.4099
5737.433	-0.4361
5808.857	-0.4633
5881.169	-0.4916
5954.383	-0.5212
6028.507	-0.5519
6103.555	-0.5836
6179.536	-0.6161
6256.464	-0.6494
6334.349	-0.6832
6413.204	-0.7176
6493.040	-0.7522
6573.870	-0.7869
6655.706	-0.8216
6738.562	-0.8562
6822.448	-0.8909
6907.379	-0.9257
6993.367	-0.9610
7080.426	-0.9971
7168.568	-1.0339
7257.808	-1.0718
7348.158	-1.1099
7439.633	-1.1494
7532.248	-1.1902
7626.015	-1.2327
7720.949	-1.2759
7817.065	-1.3201
7914.377	-1.3656
8012.901	-1.4124
8112.652	-1.4605
8213.645	-1.5085
8315.894	-1.5574
8419.416	-1.6068
8524.228	-1.6567
8630.343	-1.7069
8737.780	-1.7570
8846.555	-1.8070
8956.683	-1.8570
9068.182	-1.9069
9181.069	-1.9566
9295.362	-2.0058
9411.078	-2.0550
9528.233	-2.1049
9646.849	-2.1555
9766.939	-2.2080
9888.525	-2.2618
10011.625	-2.3169
10136.257	-2.3735
10262.440	-2.4316
10390.195	-2.4901
10519.540	-2.5506
10650.495	-2.6130
