10.054	-0.5936
10.179	-0.7111
10.306	-0.8252
10.434	-0.9363
10.564	-1.0442
10.696	-1.1488
10.829	-1.2505
10.964	-1.3490
11.100	-1.4447
11.238	-1.5373
11.378	-1.6269
11.520	-1.7135
11.663	-1.7973
11.809	-1.8780
11.956	-1.9560
12.104	-2.0315
12.255	-2.1039
12.408	-2.1735
12.562	-2.2407
12.718	-2.3052
12.877	-2.3667
13.037	-2.4259
13.199	-2.4825
13.364	-2.5362
13.530	-2.5878
13.698	-2.6369
13.869	-2.6833
14.042	-2.7273
14.216	-2.7692
14.393	-2.8086
14.573	-2.8454
14.754	-2.8803
14.938	-2.9127
15.124	-2.9430
15.312	-2.9711
15.503	-2.9970
15.696	-3.0208
15.891	-3.0426
16.089	-3.0622
16.289	-3.0798
16.492	-3.0954
16.697	-3.1091
16.905	-3.1208
17.115	-3.1307
17.328	-3.1386
17.544	-3.1447
17.763	-3.1488
17.984	-3.1514
18.208	-3.1521
18.434	-3.1513
18.664	-3.1486
18.896	-3.1444
19.131	-3.1386
19.369	-3.1312
19.611	0.0000
19.855	-3.1116
20.102	-3.0996
20.352	-3.0862
20.605	-3.0714
20.862	-3.0551
21.122	-3.0375
21.385	-3.0185
21.651	-2.9984
21.920	-2.9770
22.193	-2.9543
22.470	-2.9303
22.749	-2.9053
23.032	-2.8792
23.319	-2.8519
23.609	-2.8236
23.903	-2.7942
24.201	-2.7638
24.502	-2.7325
24.807	-2.7003
25.116	-2.6671
25.429	-2.6330
25.745	-2.5982
26.066	-2.5624
26.390	-2.5260
26.719	-2.4888
27.051	-2.4509
27.388	-2.4123
27.729	-2.3731
28.074	-2.3333
28.424	-2.2928
28.778	-2.2518
29.136	-2.2104
29.499	-2.1683
29.866	-2.1260
30.238	-2.0831
30.614	-2.0399
30.995	-1.9963
31.381	-1.9524
31.772	-1.9082
32.167	-1.8638
32.568	-1.8191
32.973	-1.7742
33.383	-1.7293
33.799	-1.6841
34.220	-1.6388
34.646	-1.5935
35.077	-1.5481
35.514	-1.5042
35.956	-1.4591
36.403	-1.4134
36.857	-1.3674
37.315	-1.3214
37.780	1.2752
38.250	1.2285
38.726	1.1812
39.209	1.1329
39.697	1.0835
40.191	1.0335
40.691	0.9834
41.198	0.9346
41.711	0.8880
42.230	0.8446
42.756	0.8050
43.288	0.7687
43.827	0.7347
44.372	0.7022
44.925	0.6699
45.484	0.6369
46.050	0.6023
46.623	0.5654
